update,env_steps,agent_steps,policy_loss,value_loss,entropy,approx_kl,clip_fraction,assignment_aux_loss,explained_variance,rollout_episode_return_mean,rollout_collision_count_mean,rollout_landmarks_covered_mean
143,230400,691200,-0.00014471807007776505,6.130310654640198,1.4963187277317047,3.4334814245085e-06,0.0,0.9970721751451492,-0.06766581535339355,-11.386448287397116,1.1282051282051282,0.8047327481493615
144,232000,696000,-6.48646446825829e-05,6.751658916473389,1.4953750371932983,2.4280208776872314e-06,0.0,0.9887633770704269,-0.057066917419433594,-11.483882769891252,2.0,0.8374701797980848
145,233600,700800,-0.00015428580219989385,6.014627933502197,1.4891701638698578,2.818147223138112e-06,0.0,0.9789692312479019,-0.046021103858947754,-11.325447151018105,1.0909090909090908,0.7703219267445152
146,235200,705600,-0.0001526196311897321,6.7582420110702515,1.5179341733455658,4.9335974097175495e-06,0.0,1.0270600020885468,-0.023706912994384766,-10.770945766403122,1.146341463414634,0.8114380214669292
147,236800,710400,-0.00012066811406841182,5.42692494392395,1.4802785813808441,4.224444268174921e-06,0.0,0.9714410305023193,-0.07939815521240234,-11.053408036644882,1.5625,0.787519301439071
148,238400,715200,-0.00017257891755434462,6.55116879940033,1.5142353177070618,4.349707040773865e-06,0.0,1.0131674408912659,-0.07883048057556152,-10.987617271776134,1.2027027027027026,0.8373700355198538
149,240000,720000,-0.00013643205333208064,5.830291986465454,1.4953561127185822,4.371020452254015e-06,0.0,0.9994243830442429,-0.03386962413787842,-10.653159070014954,1.425,0.848043069283676
150,241600,724800,-0.00013413012398810764,5.460231900215149,1.504885345697403,4.068906548582163e-06,0.0,1.0128327310085297,-0.08532094955444336,-10.960503348844155,1.4166666666666667,0.7763859440141578
151,243200,729600,-0.000181406384071936,6.21254575252533,1.5121275782585144,4.710005526931127e-06,0.0,1.0217718183994293,-0.06226992607116699,-11.734999632898283,1.5714285714285714,0.7651990352125397
152,244800,734400,-2.5540515398381203e-05,5.844964861869812,1.541964590549469,2.8774305036449732e-06,0.0,1.0704313218593597,-0.039530158042907715,-11.26795467471083,1.1866666666666668,0.7918839328083911
153,246400,739200,-0.00010753095426485615,6.511202573776245,1.5147380232810974,2.32679184364315e-06,0.0,1.0463318526744843,-0.0498659610748291,-11.085742794558847,1.5316455696202531,0.7165883104526909
154,248000,744000,-0.00010382555095933554,5.966167449951172,1.517608493566513,2.4049007691928637e-06,0.0,1.0431543290615082,-0.0545123815536499,-11.147381243983654,1.4683544303797469,0.7731557190043732
155,249600,748800,-0.0001100188537019875,6.0662877559661865,1.4925546646118164,2.3328466483008015e-06,0.0,0.9814770519733429,-0.03379416465759277,-11.435260832058013,1.6081081081081081,0.8398066429754746
156,251200,753600,-7.487379121817739e-05,7.06652295589447,1.5033583045005798,2.8417189383844743e-06,0.0,1.0032802820205688,-0.05482006072998047,-11.6263537889919,1.2987012987012987,0.7634849976549581
157,252800,758400,-0.0001250211162915349,5.869612216949463,1.5354768335819244,2.6794499774496217e-06,0.0,1.050510972738266,-0.04658615589141846,-12.191062810354763,1.84,0.777033719011778
158,254400,763200,-6.729796583382353e-05,7.366185307502747,1.5213043689727783,2.949007324559716e-06,0.0,1.0249078571796417,-0.09842073917388916,-12.174315746796006,1.5416666666666667,0.724685940948336
159,256000,768000,-0.00016232237488988943,6.058335185050964,1.5099773108959198,2.7679116243461976e-06,0.0,1.0148665606975555,-0.0815514326095581,-12.76571216336913,1.7972972972972974,0.7713416269995218
160,257600,772800,-0.00011679440842282673,6.6953524351119995,1.5393336713314056,3.1730951945974084e-06,0.0,1.0446121990680695,-0.09156739711761475,-12.333687749389613,1.6619718309859155,0.7628880091969261
161,259200,777600,-0.00010964283377690176,6.458521485328674,1.499791145324707,2.411613223785025e-06,0.0,1.0032835006713867,-0.05722379684448242,-12.10857602353984,1.2,0.7780226940882102
162,260800,782400,-0.00013245731752248302,5.587402582168579,1.4968049824237823,2.9366557470211774e-06,0.0,0.9976112097501755,-0.06704986095428467,-11.23757847858748,1.225,0.7764406907554537
163,262400,787200,-7.12804486647789e-05,5.9011698961257935,1.5024879276752472,4.3750229110628425e-06,0.0,1.0211037695407867,-0.07834410667419434,-10.629239076391272,1.3150684931506849,0.8018380643313155
164,264000,792000,-0.00012729786049003877,6.250696182250977,1.4701421558856964,4.43568453079024e-06,0.0,0.9529067575931549,-0.034383535385131836,-11.282419717249772,1.294871794871795,0.8441100132458192
165,265600,796800,-6.503105311828072e-05,6.866862893104553,1.5301962494850159,2.9647792132436734e-06,0.0,1.0227535665035248,-0.07985782623291016,-10.669267191731356,1.3421052631578947,0.8064254935063591
166,267200,801600,-0.00022699810710058443,6.866214990615845,1.5091643333435059,3.936051001574015e-06,0.0,1.0143884718418121,-0.05799412727355957,-11.282121025629944,1.5135135135135136,0.7554683572872426
167,268800,806400,-0.00012181818561662894,7.1795570850372314,1.5108798146247864,3.7800601830895175e-06,0.0,1.0215166211128235,-0.035814642906188965,-11.927189268686467,1.368421052631579,0.7304683945867634
168,270400,811200,-0.00014589712351131823,8.029521226882935,1.5045026242733002,4.014426281173655e-06,0.0,1.0293844640254974,-0.06732261180877686,-11.766145981892588,1.5974025974025974,0.794489138223407
169,272000,816000,-0.00013126328951340582,6.211891770362854,1.5638963878154755,2.4714880311194065e-06,0.0,1.0800003111362457,-0.10982060432434082,-11.997765263072678,1.8108108108108107,0.755310600839777
170,273600,820800,-5.351670302844447e-05,7.626519680023193,1.5244901776313782,3.666968495963374e-06,0.0,1.0317213237285614,-0.07438850402832031,-11.523737519167554,1.8846153846153846,0.7585562483960653
171,275200,825600,-8.72059185712537e-05,7.0979083776474,1.5128120481967926,2.276876415407969e-06,0.0,1.0143447816371918,-0.03213381767272949,-11.439964531062099,1.4545454545454546,0.7668395043259735
172,276800,830400,-0.00010822169610036347,8.501220941543579,1.5637745261192322,1.8746871148778155e-06,0.0,1.091663509607315,-0.06619143486022949,-12.02232711365781,1.4871794871794872,0.7893128830542501
173,278400,835200,-0.00014090642071096227,6.130927801132202,1.5304979979991913,2.3847795489473356e-06,0.0,1.0286780893802643,-0.11631441116333008,-12.442088137512611,1.7123287671232876,0.739148099015884
174,280000,840000,-7.450491113558666e-05,6.982506632804871,1.5295922756195068,3.1463638663353777e-06,0.0,1.05477374792099,-0.0596613883972168,-10.867899530484706,1.7088607594936709,0.821290846924163
175,281600,844800,-0.00019662737344328107,6.310424327850342,1.5276432037353516,3.931801700218784e-06,0.0,1.0250960886478424,-0.04499161243438721,-13.132883093613936,1.5657894736842106,0.6993892318891876
176,283200,849600,-0.00015835307800449172,6.411226034164429,1.50623819231987,5.322009087649349e-06,0.0,0.9991950541734695,-0.05153024196624756,-12.010374906321836,1.3918918918918919,0.7344826410558677
177,284800,854400,-0.00023497131114713632,7.067399263381958,1.5491450130939484,5.698373968243686e-06,0.0,1.0545265674591064,-0.037381768226623535,-11.665539756927586,1.4109589041095891,0.7581496733096813
178,286400,859200,-0.00023296378552911667,6.661056160926819,1.5056677162647247,6.3954621509765275e-06,0.0,1.0059114694595337,-0.02401113510131836,-11.48664897486058,1.3461538461538463,0.8077756406815085
179,288000,864000,-0.00011624842696633664,7.862460017204285,1.5036755502223969,6.850182671769289e-06,0.0,1.007672667503357,-0.04578852653503418,-11.222661440613674,1.3835616438356164,0.8002775519539745
180,289600,868800,6.139382676328964e-05,7.713712930679321,1.5291751027107239,3.5723601001791394e-06,0.0,1.0373202562332153,-0.1628882884979248,-12.158066802916842,1.6805555555555556,0.7477776546845258
181,291200,873600,-0.00011101560954562828,7.033586502075195,1.5048979222774506,1.6588275002504815e-06,0.0,0.9901198148727417,-0.00858449935913086,-10.866653711877317,1.4871794871794872,0.8764629696261839
182,292800,878400,-0.0002511024469277201,6.948272705078125,1.442518413066864,4.453624200095874e-06,0.0,0.9204351454973221,-0.0716848373413086,-11.125475206800425,1.475,0.800671913036523
183,294400,883200,-0.00012674160221637365,7.956472158432007,1.49978107213974,5.143785415384627e-06,0.0,1.017764151096344,-0.034580349922180176,-11.491085964418424,1.486842105263158,0.8354012699937986
184,296000,888000,-9.686500132377596e-05,7.126397490501404,1.531876653432846,3.263179735313315e-06,0.0,1.0376549363136292,-0.09843075275421143,-11.12711681227717,1.6,0.827394157769363
185,297600,892800,-0.00020083814728422134,6.968332052230835,1.5089696049690247,5.045706615192103e-06,0.0,1.0129199922084808,-0.042034149169921875,-11.607071353294153,1.1842105263157894,0.7879968294308035
186,299200,897600,-0.00012198835305765598,7.748195767402649,1.5248657763004303,6.404670557458303e-06,0.0,1.0463715195655823,-0.04314601421356201,-10.997758249361148,1.8311688311688312,0.7483780874151579
187,300800,902400,-8.932262735472651e-05,6.690730810165405,1.5537763237953186,5.075556686051641e-06,0.0,1.0872518122196198,-0.027606725692749023,-12.147877118397089,1.7733333333333334,0.7713390936195217
188,302400,907200,-0.00011786535389557429,6.920246720314026,1.5345339179039001,4.238637700382242e-06,0.0,1.0466285049915314,-0.07776522636413574,-12.141033154182338,2.054054054054054,0.7300620597989019
189,304000,912000,-0.00017023801585314136,8.503971815109253,1.5227091312408447,5.239082867092293e-06,0.0,1.036726176738739,-0.015110492706298828,-10.04194537308067,1.325,0.8010195265727976
190,305600,916800,-0.00017982922065129525,7.602870464324951,1.5122908055782318,6.15664515635217e-06,0.0,1.0202387571334839,-0.07693469524383545,-13.027337784474911,1.6986301369863013,0.7474344993741721
191,307200,921600,-0.00012479305456514211,7.10282027721405,1.500764787197113,5.566226320752321e-06,0.0,0.9930752664804459,-0.06938552856445312,-10.790892493983906,1.4320987654320987,0.8271565145477318
192,308800,926400,1.5497204640668727e-06,8.888593196868896,1.553084671497345,3.0928594298984535e-06,0.0,1.0567196309566498,-0.09906458854675293,-10.964743114386994,1.4657534246575343,0.7977152036478317
193,310400,931200,-8.018545819143963e-05,8.881190061569214,1.521360158920288,1.6539195257792016e-06,0.0,1.0272495448589325,-0.08099651336669922,-13.058968553107167,1.605263157894737,0.7094378187225386
194,312000,936000,-4.532493736408849e-05,7.888833999633789,1.5093719363212585,1.750160052438332e-06,0.0,1.011896014213562,-0.04263460636138916,-13.187240701082542,1.3333333333333333,0.7692184964659811
195,313600,940800,-7.894769352789766e-05,8.517965316772461,1.5392088890075684,1.2167799354756426e-06,0.0,1.0413055121898651,-0.04565119743347168,-11.47335153364712,1.704225352112676,0.7622524976456515
196,315200,945600,-0.00018467694375429167,8.581406831741333,1.5290455520153046,3.0129495627306824e-06,0.0,1.0286948382854462,-0.04593849182128906,-11.603215207270852,1.6896551724137931,0.7838798002019023
197,316800,950400,-0.0001150617760140582,7.9882813692092896,1.5189159214496613,3.4347478958807187e-06,0.0,1.0133523643016815,-0.052967071533203125,-11.703912371165913,1.4027777777777777,0.7753257210520833
198,318400,955200,-8.20648283842984e-05,8.250077247619629,1.501577466726303,3.021699498617636e-06,0.0,1.0073710978031158,-0.04494297504425049,-10.533631771989167,1.275,0.8141458896481654
199,320000,960000,-0.00022258445824263617,7.534484028816223,1.5046750605106354,4.645215682330672e-06,0.0,1.0094887912273407,-0.034592270851135254,-11.938759922437033,1.2592592592592593,0.7516499435318579
200,321600,964800,-0.00018160164487190933,7.755448579788208,1.4954599142074585,6.648355565630482e-06,0.0,1.0082373321056366,-0.07077467441558838,-10.920628788207711,1.5324675324675325,0.7943171509481146
201,323200,969600,-0.00017769083242458183,8.255624294281006,1.5199768841266632,5.557308952575113e-06,0.0,1.024147391319275,-0.07921910285949707,-11.884895868549744,1.4666666666666666,0.7793406718855096
202,324800,974400,-2.4008675900466514e-05,8.708250522613525,1.5436312854290009,4.269750746743739e-06,0.0,1.0670731663703918,-0.04809069633483887,-11.466882265926825,1.5064935064935066,0.7454899108313946
203,326400,979200,-0.00016503820283103598,7.616995811462402,1.5189767181873322,3.5048625477429596e-06,0.0,1.033180981874466,-0.042710185050964355,-11.528747517554235,1.2962962962962963,0.7626867000104139
204,328000,984000,-0.0002309581718145104,8.37528109550476,1.5185475051403046,4.908398182124074e-06,0.0,1.0177642703056335,-0.06144547462463379,-11.910367781658554,1.6527777777777777,0.7989419050744178
205,329600,988800,-0.0001178938853989564,8.332070350646973,1.5098418593406677,6.10511048648732e-06,0.0,1.0012070834636688,-0.0399935245513916,-11.454261916333603,1.4533333333333334,0.7957844789780447
206,331200,993600,-0.0001270182422739019,8.033225297927856,1.5086013972759247,4.1287786984867125e-06,0.0,1.0277812778949738,-0.042511701583862305,-11.3931694645355,1.5384615384615385,0.7619664710130479
207,332800,998400,-0.00010641008568201826,9.140447616577148,1.5309403538703918,3.910076259217021e-06,0.0,1.0459821820259094,-0.0687868595123291,-11.952790236002519,1.4210526315789473,0.7565990447550487
208,334400,1003200,-0.00019681609883259732,8.097341775894165,1.5121454894542694,3.848320460519972e-06,0.0,1.0179810225963593,-0.06876420974731445,-11.451161141997497,1.131578947368421,0.7533853278508648
209,336000,1008000,-5.3855143091863233e-05,8.20531177520752,1.5072174966335297,4.555431701191992e-06,0.0,1.025812029838562,-0.059998154640197754,-10.780770654463742,1.294871794871795,0.7539860471359432
210,337600,1012800,-0.00014268546947276972,8.676192045211792,1.5198149979114532,3.866586013145934e-06,0.0,1.0173328518867493,-0.07204127311706543,-11.05537734144212,1.5,0.7819021228165166
211,339200,1017600,-9.854450807322834e-05,8.183799982070923,1.4834524393081665,3.978819734129502e-06,0.0,0.9770408868789673,-0.08467090129852295,-11.685483575301864,1.225,0.7593250341980151
212,340800,1022400,-0.00014068633521668872,7.908328175544739,1.4753547608852386,3.120999451766693e-06,0.0,0.977460652589798,-0.028183341026306152,-11.422068340442424,1.736842105263158,0.7994781181494214
213,342400,1027200,-9.299151775854497e-05,7.07565438747406,1.5252315700054169,3.906921421048537e-06,0.0,1.031762033700943,-0.03385591506958008,-11.306897750858104,1.4285714285714286,0.7836101760070745
214,344000,1032000,-0.00022646158846328923,8.841551780700684,1.534128576517105,5.441932017902218e-06,0.0,1.0431504547595978,-0.045430779457092285,-10.966681716382062,1.5569620253164558,0.7537426941815661
215,345600,1036800,-0.00013010971073534883,7.6118916273117065,1.5355144739151,7.226669595183921e-06,0.0,1.0522678792476654,-0.08931624889373779,-11.834589047185881,1.5263157894736843,0.7554525011639024
216,347200,1041600,-0.00017941981495828152,7.509436845779419,1.521635502576828,5.351157255972794e-06,0.0,1.021616667509079,-0.056051015853881836,-11.338430876873398,1.5753424657534247,0.8256219124048548
217,348800,1046400,-0.0001736994070233866,7.886659502983093,1.5078326165676117,5.749776050834043e-06,0.0,1.025003433227539,-0.01511847972869873,-10.147846497219716,1.382716049382716,0.8366379036503127
218,350400,1051200,-0.00016902252995348865,8.959686279296875,1.562477022409439,6.088551600669234e-06,0.0,1.0841331481933594,-0.05903291702270508,-12.233906377929154,1.837837837837838,0.7094076298050588
219,352000,1056000,-4.488945027336655e-05,9.434335708618164,1.547286033630371,3.91839532198901e-06,0.0,1.0647381246089935,-0.06359660625457764,-11.929408548325299,1.3866666666666667,0.7584500188379445
220,353600,1060800,-6.209619254149423e-05,6.848999261856079,1.5219077467918396,2.0022969948740865e-06,0.0,1.0468014776706696,-0.022462129592895508,-12.090895013589188,1.3461538461538463,0.743033088579259
221,355200,1065600,-0.000182311685202885,8.455379247665405,1.5060600340366364,3.950695941057347e-06,0.0,1.0127262473106384,-0.05534160137176514,-9.971185756752305,1.4352941176470588,0.8338832323779709
222,356800,1070400,-6.496447875181666e-05,8.251868486404419,1.486245334148407,4.335928252885424e-06,0.0,0.9907659739255905,-0.02099740505218506,-12.037863647180473,1.5211267605633803,0.7819127905118618
223,358400,1075200,-0.00023182618555439571,7.177954792976379,1.4986596703529358,3.424466200385723e-06,0.0,0.9988399147987366,-0.03498399257659912,-11.639518570912863,1.3896103896103895,0.7595136444435612
224,360000,1080000,-0.00025539927599305123,7.101046919822693,1.4875299632549286,6.157806950568556e-06,0.0,0.9843611717224121,-0.020874619483947754,-11.300983077433857,1.0,0.7731588111892973
225,361600,1084800,-1.7285357172269755e-06,7.559994101524353,1.5330253839492798,6.870187405638717e-06,0.0,1.0467803180217743,-0.0637521743774414,-10.954006039447625,1.513157894736842,0.7676532375657427
226,363200,1089600,-1.2882203377362345e-05,7.671697497367859,1.5153718888759613,3.1657028500831075e-06,0.0,1.0341776907444,-0.08263289928436279,-11.937369933938262,1.7638888888888888,0.7451241923727565
227,364800,1094400,-0.00013036649514108767,7.402283072471619,1.4901239573955536,2.8801522375943023e-06,0.0,0.9846523553133011,-0.07062971591949463,-11.590571015403965,1.4025974025974026,0.7769457915655644
228,366400,1099200,-0.00010383583783557526,7.077617287635803,1.4913474023342133,3.6654062114394037e-06,0.0,1.0008238852024078,-0.05965876579284668,-11.145944981255749,1.4605263157894737,0.8348685115364461
229,368000,1104000,-9.822644084123144e-05,8.041136980056763,1.4903685748577118,2.8431752951973976e-06,0.0,1.0175405740737915,-0.016682744026184082,-10.241701847523387,1.2179487179487178,0.8289304979374043
230,369600,1108800,-0.0001589511351630657,8.511996746063232,1.5392830669879913,3.8067264256369526e-06,0.0,1.0509623885154724,-0.06313824653625488,-11.312081391373889,1.5384615384615385,0.7889864179221764
231,371200,1113600,-9.773902920651167e-05,7.2416218519210815,1.5136955678462982,3.659818361256839e-06,0.0,1.0503709018230438,-0.026997923851013184,-11.029749291285935,1.4320987654320987,0.7843382866708374
232,372800,1118400,-7.546961325721746e-05,7.7391650676727295,1.512256145477295,5.5901264488511515e-06,0.0,1.0303538143634796,-0.056202054023742676,-10.586265354358531,1.337837837837838,0.8168551587591836
233,374400,1123200,-0.00013725325625291163,7.203541040420532,1.4980690777301788,3.876760558796377e-06,0.0,0.9826290160417557,-0.03642690181732178,-10.942494552158102,1.7341772151898733,0.7549078003440227
234,376000,1128000,-5.059674504082068e-05,7.905976295471191,1.5183955430984497,3.3801886729634134e-06,0.0,1.0232551991939545,-0.04496359825134277,-10.663374992923284,1.1666666666666667,0.8134552817962558
235,377600,1132800,-9.840622175039115e-05,7.433996319770813,1.528826266527176,2.8324348022579215e-06,0.0,1.04653662443161,-0.0188828706741333,-11.011543881458541,1.4487179487179487,0.832866993718555
236,379200,1137600,-0.00017369724446325563,8.099770069122314,1.543670803308487,4.390573593582303e-06,0.0,1.053815245628357,-0.0884244441986084,-11.890772688647244,1.7567567567567568,0.7463911597178188
237,380800,1142400,-8.684284937776621e-05,7.9029364585876465,1.5200255811214447,3.4560588630938582e-06,0.0,1.01715686917305,-0.03170168399810791,-11.822847896591863,1.5833333333333333,0.7382210075132238
238,382400,1147200,-0.00015886137363851915,8.30739426612854,1.5185962319374084,3.3421535476918507e-06,0.0,1.023945391178131,-0.05591726303100586,-12.119950538815417,1.9012345679012346,0.7449255319253275
239,384000,1152000,-0.00016235753886562065,6.87765645980835,1.48942369222641,4.573590075551692e-06,0.0,0.9753127098083496,-0.01867210865020752,-12.133814739286263,1.5128205128205128,0.77604246099518
240,385600,1156800,-9.10045581986596e-05,7.162256717681885,1.5205554962158203,3.937634119210998e-06,0.0,0.9979911893606186,-0.0472111701965332,-10.4181290525556,1.2077922077922079,0.8347429753434521
241,387200,1161600,-0.00014521859997329578,7.549861907958984,1.5179856717586517,3.1452719184699163e-06,0.0,1.0422145128250122,-0.029791593551635742,-10.763863422139547,1.3875,0.8348593799827437
242,388800,1166400,-2.7402787891261937e-05,6.592917084693909,1.5299566686153412,3.478208100204938e-06,0.0,1.0516618490219116,-0.028724312782287598,-12.15005243237357,1.6081081081081081,0.7311669310622737
243,390400,1171200,-6.200567066572127e-05,7.610793352127075,1.4922968447208405,2.7057994884671643e-06,0.0,1.0206773579120636,-0.03506505489349365,-12.173933104326327,1.6666666666666667,0.7873216758648043
244,392000,1176000,-9.633816647691695e-05,7.166795015335083,1.5167365670204163,1.929784133380963e-06,0.0,1.0265905559062958,-0.04834294319152832,-12.08988361408853,1.8405797101449275,0.7547044446065614
245,393600,1180800,-0.00013494163802540982,7.461892127990723,1.4941100776195526,3.1608365418378526e-06,0.0,0.9835946410894394,-0.03606283664703369,-10.698922985656015,1.0602409638554218,0.8450831548647417
246,395200,1185600,-0.00010389742452376893,8.331615209579468,1.5023106038570404,4.711272055146765e-06,0.0,1.0022182762622833,-0.0697181224822998,-11.719689758151622,1.537313432835821,0.8239961979294729
247,396800,1190400,-0.0002519521029897831,8.015988826751709,1.534736841917038,4.2107118360945606e-06,0.0,1.034298688173294,-0.022936701774597168,-11.59415235551695,1.4133333333333333,0.7884329558542642
248,398400,1195200,-9.433897323107843e-05,7.910192847251892,1.5023678243160248,5.126548870748593e-06,0.0,1.0125609636306763,-0.0329364538192749,-10.52244372329336,1.3863636363636365,0.7957349047962421
249,400000,1200000,-0.00018405571725454983,7.675933241844177,1.520954042673111,4.527887796257346e-06,0.0,1.0258415937423706,-0.05837225914001465,-12.289456434463997,1.5810810810810811,0.818663315559937
250,401600,1204800,-3.803282938852348e-05,7.575721621513367,1.5401722192764282,6.236159435957234e-06,0.0,1.0651646554470062,-0.04323375225067139,-12.372183945831946,1.5138888888888888,0.7627616210186906
251,403200,1209600,-0.0001698754690004911,7.535538196563721,1.5022054314613342,4.463903678697534e-06,0.0,1.0350353717803955,-0.0318906307220459,-10.735250220420363,1.896103896103896,0.8195919734713737
252,404800,1214400,-0.000107854121342843,7.647879123687744,1.5070256888866425,5.013695755451408e-06,0.0,1.0266809165477753,-0.011778473854064941,-11.538570819494243,1.6282051282051282,0.785230273852772
253,406400,1219200,-0.00012662817207464983,6.949279427528381,1.505405843257904,4.2680418630425265e-06,0.0,1.0180179476737976,-0.024868369102478027,-11.654923333294896,1.6666666666666667,0.7757165773239746
254,408000,1224000,-0.00024131923477410666,7.653558135032654,1.4833097159862518,6.288706885015927e-06,0.0,0.9951512068510056,-0.029284119606018066,-10.329804814815398,1.0864197530864197,0.8501934640170185
255,409600,1228800,-0.0002194242204132113,7.7288738489151,1.5542137622833252,5.247685976428329e-06,0.0,1.0863573253154755,-0.052622079849243164,-12.012745705517856,1.6233766233766234,0.6919758164360311
256,411200,1233600,-0.00021205723453032732,8.10448694229126,1.507557988166809,7.012046353338519e-06,0.0,1.0114134848117828,0.02720773220062256,-11.541055212590704,1.375,0.7400012160922249
257,412800,1238400,-0.00011507973066726684,7.285819888114929,1.4797392189502716,5.0827558482069435e-06,0.0,0.9707444459199905,-0.017550110816955566,-11.707106871711504,1.3472222222222223,0.7739872186827811
258,414400,1243200,-8.560374273655635e-05,7.84813392162323,1.4841831922531128,5.658559985022293e-06,0.0,0.9760300368070602,-0.02611517906188965,-10.112668959255265,1.4814814814814814,0.8747702551799359
259,416000,1248000,-0.00018119364896851398,7.272855877876282,1.4830257892608643,5.089144650582966e-06,0.0,0.983119547367096,-0.017972230911254883,-11.309351958142061,1.619718309859155,0.8280275773385569
260,417600,1252800,-0.0003309141073259969,7.3887012004852295,1.4749694466590881,1.037567153616692e-05,0.0,0.9660932719707489,-0.019295573234558105,-10.184699077910357,1.2839506172839505,0.7946455572935259
261,419200,1257600,-6.385434413458402e-05,8.279895305633545,1.5332207083702087,1.591310126514145e-05,0.0,1.0497350990772247,-0.044435977935791016,-11.045313405151616,1.7179487179487178,0.7851899006814254
262,420800,1262400,-0.00018246173662195275,9.798898935317993,1.5213018953800201,7.644270283435617e-06,0.0,1.058498203754425,-0.06076383590698242,-11.476477468339136,1.4430379746835442,0.7341835541707409
263,422400,1267200,-5.3591915884609875e-05,8.03923225402832,1.5470280647277832,3.693434450724453e-06,0.0,1.078355222940445,-0.02073061466217041,-12.969941453304555,1.88,0.704178839713205
264,424000,1272000,-9.935200236199648e-05,7.465486168861389,1.5223848819732666,2.4443725408218597e-06,0.0,1.019886314868927,-0.029538273811340332,-11.504504549802622,1.435897435897436,0.7353905210194362
265,425600,1276800,-6.419032742988051e-05,8.140717029571533,1.4853491187095642,2.7062150422807463e-06,0.0,0.9758115708827972,-0.06199991703033447,-10.344015447277224,1.3950617283950617,0.8164429905864625
266,427200,1281600,-0.00017507999953525477,8.13102412223816,1.5117859840393066,2.4138786329785944e-06,0.0,1.0286463499069214,-0.03554844856262207,-11.925975415520698,1.394736842105263,0.7681108011383213
267,428800,1286400,-0.0001277862110873329,8.019624948501587,1.5013135075569153,3.145250914826647e-06,0.0,1.0043878257274628,-0.017136812210083008,-11.218831379113622,1.605263157894737,0.7420407414061995
268,430400,1291200,-0.00022356235116594014,7.36913001537323,1.5133651494979858,4.67360030143027e-06,0.0,1.0157749652862549,-0.03529930114746094,-11.819820550270379,1.75,0.7657458938144568
269,432000,1296000,-1.6081369834664017e-05,8.26944375038147,1.5068453252315521,3.0702049400588294e-06,0.0,1.0058771073818207,-0.03565967082977295,-11.036626476150603,1.3209876543209877,0.8391547268790729
270,433600,1300800,-0.00013581085710034912,7.277603268623352,1.5181973278522491,3.834315606354721e-06,0.0,1.0223364233970642,0.023310482501983643,-11.784797482774593,1.3,0.7510063505143808
271,435200,1305600,-5.222931555182164e-05,8.346993923187256,1.5402384102344513,3.6109076120283135e-06,0.0,1.0585773289203644,-0.02722775936126709,-11.189855053675949,1.6388888888888888,0.8310241539918173
272,436800,1310400,-0.00019533309678076982,8.143812417984009,1.506980448961258,3.833479610193535e-06,0.0,1.015608012676239,-0.059409379959106445,-12.325028059334853,1.5064935064935066,0.7242155856612366
273,438400,1315200,-0.0001424372932523621,7.399620294570923,1.5299928188323975,6.389932025285816e-06,0.0,1.046941101551056,-0.011810779571533203,-11.717232862176996,1.5394736842105263,0.7665844337975646
274,440000,1320000,-0.0001244713410051279,7.705621004104614,1.4904898405075073,5.097999121517205e-06,0.0,1.006859838962555,-0.04687941074371338,-11.006662070233789,1.5384615384615385,0.7918969027089232
275,441600,1324800,-0.00021676086144006845,8.353883504867554,1.4794584214687347,5.12714629508082e-06,0.0,0.9675392806529999,-0.03904616832733154,-10.358698940839725,1.0617283950617284,0.8425252928861036
276,443200,1329600,-6.439603865715515e-05,7.435760021209717,1.4720123410224915,5.1229471011993155e-06,0.0,0.962331011891365,-0.032035231590270996,-11.63879844625653,1.3888888888888888,0.7870706757123165
277,444800,1334400,-6.30810118946723e-05,8.855892658233643,1.5427626073360443,3.373531995976009e-06,0.0,1.0728860795497894,-0.05961883068084717,-10.93446727815371,1.379746835443038,0.8228646886531658
